New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
ilstr	illustrative,illustrated	27	/ɪlstɹ/	IH|L|S|T|R	ihlstr	z	2
áln	extraterrestrial	27	/eɪln/	EY|L|N	ayln	ž	5
érmtl	premarital	27	/iːɹmtl/	IY|R|M|T|L	eermtl	ß	5
ûndr	hundred	27	/ʊndɹ/	UH|N|D|R	uundr	k	4
ëft	frequent,often,frequently	27	/ɜːft/	ER|F|T	erft	j	4
éksr	precursor	27	/iːksɹ/	IY|K|S|R	eeksr	j	5
oltr	collateral	27	/ɒltɹ/	AA|L|T|R	oltr	l	4
idspr	disrespectful,insolent	27	/ɪdspɹ/	IH|D|S|P|R	ihdspr	s	5
iktsm	criticism,critic	27	/ɪktsm/	IH|K|T|S|M	ihktsm	f	2
éln	belonging	27	/iːln/	IY|L|N	eeln	l	4
ósd	coincidence,coinciding	27	/oʊsd/	OW|S|D	ohsd	ğ	2
íltr	trial	27	/aɪltɹ/	AY|L|T|R	iyltr	s	2
ámkl	claim	27	/eɪmkl/	EY|M|K|L	aymkl	mz	4
ûnp	panel	27	/ʊnp/	UH|N|P	uunp	b	3
edm	meddling	27	/ɛdm/	EH|D|M	ehdm	u	4
óndl	tubercle,nodule	27	/oʊndl/	OW|N|D|L	ohndl	u	4
ánv	vein,veins,veined	27	/eɪnv/	EY|N|V	aynv	rb	3
ivk	pelvic,pelvis	27	/ɪvk/	IH|V|K	ihvk	h	4
invt	inevitable,inevitability	27	/ɪnvt/	IH|N|V|T	ihnvt	s	2
omst	mesopotamian	26	/ɒmst/	AA|M|S|T	omst	ß	4
elt	petal,petaled	26	/ɛlt/	EH|L|T	ehlt	h	4
ánpr	planar	26	/eɪnpɹ/	EY|N|P|R	aynpr	ž	4
ebt	carbonate	26	/ɛbt/	EH|B|T	ehbt	c	5
algy	algae	26	/ælgj/	AE|L|G|Y	aalgy	h	4
áxl	asexual	26	/eɪksl/	EY|KS|L	ayksl	h	5
ax	maxim,aphorism,maximizing,maximization	26	/æks/	AE|KS	aaks	g	2
anbr	anaerobic	26	/ænbɹ/	AE|N|B|R	aanbr	h	4
anst	attendance,attendant,attendants	26	/ænst/	AE|N|S|T	aanst	ß	2
inths	synthesis	26	/ɪnθs/	IH|N|TH|S	ihnths	l	2
ögs	distinguished,distinguishing	26	/ɔɪgs/	OY|G|S	oigs	l	4
evgr	evergreen	26	/ɛvgɹ/	EH|V|G|R	ehvgr	h	5
ätk	courtship,wooing	26	/ɔːtk/	AO|T|K	awtk	ß	3
orkstr	orchestral	26	/ɒɹkstɹ/	AA|R|K|S|T|R	orkstr	ß	4
elj	gel,jelly	26	/ɛldʒ/	EH|L|JH	ehlj	u	4
âvt	levantine	26	/ɑːvt/	AA|V|T	ahvt	u	3
ikth	thick	26	/ɪkθ/	IH|K|TH	ihkth	u	4
ebdw	mesh,webbed,meshed	26	/ɛbdw/	EH|B|D|W	ehbdw	u	4
ëmsp	sperm	26	/ɜːmsp/	ER|M|S|P	ermsp	u	4
úrlj	neurological,neurologically	26	/uːɹldʒ/	UW|R|L|JH	oorlj	u	3
ersh	sharing,share,shares	26	/ɛɹʃ/	EH|R|SH	ehrsh	u	4
éthsh	casing,sheath	26	/iːθʃ/	IY|TH|SH	eethsh	b	4
údy	cyanide	26	/uːdj/	UW|D|Y	oody	c	5
iqd	liquidation,insolvency,liquidity	26	/ɪqd/	IH|Q|D	ihqd	c	2
elsk	cellulose,cellulosic	26	/ɛlsk/	EH|L|S|K	ehlsk	c	5
étbl	beetle	26	/iːtbl/	IY|T|B|L	eetbl	h	4
émx	extremity,extremes	26	/iːmks/	IY|M|KS	eemks	k	2
óky	chaos	26	/oʊkj/	OW|K|Y	ohky	g	2
umpk	solo,unaccompanied	26	/ʌmpk/	AH|M|P|K	uhmpk	h	4
izr	bizarre	26	/ɪzɹ/	IH|Z|R	ihzr	j	4
ejs	registration,register,registry	26	/ɛdʒs/	EH|JH|S	ehjs	s	2
intkl	interlocking	26	/ɪntkl/	IH|N|T|K|L	ihntkl	d	4
ëmt	term	26	/ɜːmt/	ER|M|T	ermt	zn	3
éspl	responsibility,accountability	26	/iːspl/	IY|S|P|L	eespl	s	2
étg	categorical,categorized	26	/iːtg/	IY|T|G	eetg	n	2
ídsk	dioxide	26	/aɪdsk/	AY|D|S|K	iydsk	c	5
ödl	colloidal	26	/ɔɪdl/	OY|D|L	oidl	c	5
ámst	stamen	26	/eɪmst/	EY|M|S|T	aymst	u	4
ansty	stance	26	/ænstj/	AE|N|S|T|Y	aansty	u	4
isk	disc,disk,discoid	26	/ɪsk/	IH|S|K	ihsk	u	4
ítpl	cytoplasm,protoplasm	26	/aɪtpl/	AY|T|P|L	iytpl	u	4
évr	revision,revised	26	/iːvɹ/	IY|V|R	eevr	t	3
ävr	arrival, coming, arriving	26	/ɔːvɹ/	AO|V|R	awvr	p	3
íkd	conduct, conductance, conductive, conducting, conduction	26	/aɪkd/	AY|K|D	iykd	s	2
úst	boosting	25	/uːst/	UW|S|T	oost	u	4
üdn	redundant	25	/aʊdn/	AW|D|N	owdn	k	2
üt	out	25	/aʊt/	AW|T	owt	u	3
estbr	breast,mammary	25	/ɛstbɹ/	EH|S|T|B|R	ehstbr	u	4
irn	iranian,persian	25	/ɪɹn/	IH|R|N	ihrn	ß	4
éthn	athenian	25	/iːθn/	IY|TH|N	eethn	ß	4
akd	backing,backed	25	/ækd/	AE|K|D	aakd	s	4
íld	eyelid	25	/aɪld/	AY|L|D	iyld	h	4
olst	polytheistic	25	/ɒlst/	AA|L|S|T	olst	w	3
ák	case	25	/eɪk/	EY|K	ayk	pz	2
eltk	celtic	25	/ɛltk/	EH|L|T|K	ehltk	ñß	4
äsv	adhesive	25	/ɔːsv/	AO|S|V	awsv	b	2
ivl	civil	25	/ɪvl/	IH|V|L	ihvl	ß	4
izt	cosmetic,makeup	25	/ɪzt/	IH|Z|T	ihzt	c	4
otsm	potassium	25	/ɒtsm/	AA|T|S|M	otsm	c	5
ídw	wide	25	/aɪdw/	AY|D|W	iydw	u	4
úg	groove,furrow	25	/uːg/	UW|G	oog	u	4
egtl	regulatory	25	/ɛgtl/	EH|G|T|L	ehgtl	u	3
atpl	platonic	25	/ætpl/	AE|T|P|L	aatpl	u	3
oftsn	softening	25	/ɒftsn/	AA|F|T|S|N	oftsn	u	4
aldv	validity	25	/ældv/	AE|L|D|V	aaldv	n	2
ánpl	plain,uncomplicated,simple,plains,plainness	25	/eɪnpl/	EY|N|P|L	aynpl	bž	4
úpsh	superficial,superficiality,cursory	25	/uːpʃ/	UW|P|SH	oopsh	b	2
éml	meaninglessness,meaningless	25	/iːml/	IY|M|L	eeml	z	3
ejp	pledge	25	/ɛdʒp/	EH|JH|P	ehjp	sl	3
írny	irony	25	/aɪɹnj/	AY|R|N|Y	iyrny	z	2
osfr	phosphorus	25	/ɒsfɹ/	AA|S|F|R	osfr	c	5
óvb	invertebrate	25	/oʊvb/	OW|V|B	ohvb	h	5
intv	interval,interlude,interludes	25	/ɪntv/	IH|N|T|V	ihntv	ž	2
isb	insubordinate,disobedient,insubordination	25	/ɪsb/	IH|S|B	ihsb	s	2
enjr	engineering,technical,engineer	25	/ɛndʒɹ/	EH|N|JH|R	ehnjr	g	3
úrkr	bureaucratic,bureaucrat	25	/uːɹkɹ/	UW|R|K|R	oorkr	s	5
efpr	preference	25	/ɛfpɹ/	EH|F|P|R	ehfpr	s	2
odp	deputy	25	/ɒdp/	AA|D|P	odp	s	5
ékz	key,keyed	25	/iːkz/	IY|K|Z	eekz	ds	4
ágv	investigation,investigator	25	/eɪgv/	EY|G|V	aygv	s	2
únst	communist	25	/uːnst/	UW|N|S|T	oonst	ß	5
érk	heroic	25	/iːɹk/	IY|R|K	eerk	s	4
íxd	oxide,oxidizing	25	/aɪksd/	AY|KS|D	iyksd	c	5
ushp	suspicion,distrust,suspicious	25	/ʌʃp/	AH|SH|P	uhshp	m	2
ásf	fibrous	25	/eɪsf/	EY|S|F	aysf	b	4
unthd	unorthodox,heretical,heretic	25	/ʌnθd/	AH|N|TH|D	uhnthd	w	5
ólw	hollow	25	/oʊlw/	OW|L|W	ohlw	t	3
ósn	snow,snowy	25	/oʊsn/	OW|S|N	ohsn	pv	3
ichkl	cliche	25	/ɪtʃkl/	IH|CH|K|L	ihchkl	w	4
osft	phosphate	25	/ɒsft/	AA|S|F|T	osft	c	5
óbdl	lobe,lobed	25	/oʊbdl/	OW|B|D|L	ohbdl	u	4
andstr	strand	25	/ændztɹ/	AE|N|D|Z|T|R	aandstr	u	4
övt	wavelength	25	/ɔɪvt/	OY|V|T	oivt	v	4
ubj	subject,subjected	24	/ʌbdʒ/	AH|B|JH	uhbj	s	2
ilgd	gill,gilled,gilles	24	/ɪlgd/	IH|L|G|D	ihlgd	u	4
ermk	ceramic	24	/ɛɹmk/	EH|R|M|K	ehrmk	c	4
udst	dust	24	/ʌdst/	AH|D|S|T	uhdst	u	4
ótj	nostalgia	24	/oʊtdʒ/	OW|T|JH	ohtj	þ	3
aptn	paternal,father	24	/æptn/	AE|P|T|N	aaptn	l	2
astkl	statistical	24	/æstkl/	AE|S|T|K|L	aastkl	k	2
ersf	aircraft	24	/ɛɹsf/	EH|R|S|F	ehrsf	d	4
ulr	ethereal	24	/ʌlɹ/	AH|L|R	uhlr	j	4
olpdr	polyhedron	24	/ɒlpdɹ/	AA|L|P|D|R	olpdr	k	5
eshd	shedding	24	/ɛʃd/	EH|SH|D	ehshd	b	4
ofstr	forest,woodland,forested	24	/ɒfstɹ/	AA|F|S|T|R	ofstr	h	4
edg	grinding	24	/ɛdg/	EH|D|G	ehdg	t	4
üst	situation,circumstantial,situational	24	/aʊst/	AW|S|T	owst	ž	2
elv	twelve	24	/ɛlv̩/	EH|L|V	ehlv	u	4
ébw	hebrew	24	/iːbw/	IY|B|W	eebw	u	3
omw	william	24	/ɒmw/	AA|M|W	omw	u	*
óbk	club	24	/oʊbk/	OW|B|K	ohbk	ßl	4
ûfr	fricative	24	/ʊfɹ/	UH|F|R	uufr	u	4
orbd	foreboding,apprehension	24	/ɒɹbd/	AA|R|B|D	orbd	u	4
étshl	retaliatory	24	/iːtʃl/	IY|T|SH|L	eetshl	s	5
évgr	grievance	24	/iːvgɹ/	IY|V|G|R	eevgr	s	2
âbdr	carbohydrate	24	/ɑːbdɹ/	AA|B|D|R	ahbdr	c	5
éft	defeat,lose,losing,defeated	24	/iːft/	IY|F|T	eeft	s	3
ests	ester	24	/ɛsts/	EH|S|T|S	ehsts	c	5
invn	inventive,invented	24	/ɪnvn/	IH|N|V|N	ihnvn	m	2
úntsv	university	24	/uːntsv/	UW|N|T|S|V	oontsv	z	3
undl	underlying	24	/ʌndl/	AH|N|D|L	uhndl	p	2
elptv	oval,elliptical	24	/ɛlptv/	EH|L|P|T|V	ehlptv	b	4
orkd	chord	24	/ɒɹkd/	AA|R|K|D	orkd	lk	3
ëpn	orthogonal,perpendicular,orthogonally	24	/ɜːpn/	ER|P|N	erpn	g	3
onkj	conjunction	24	/ɒnkdʒ/	AA|N|K|JH	onkj	z	2
obj	objection	24	/ɒbdʒ/	AA|B|JH	obj	s	3
änw	warning	24	/ɔːnw/	AO|N|W	awnw	z	4
ûtw	footwear,shoe,slipper	24	/ʊtw/	UH|T|W	uutw	d	3
intw	winter	24	/ɪntw/	IH|N|T|W	ihntw	ğ	3
etb	brittle,brittleness	24	/ɛtb/	EH|T|B	ehtb	c	4
épshr	depression,depressive,depressant	24	/iːpʃɹ/	IY|P|SH|R	eepshr	þ	3
unmr	unmarried	24	/ʌnmɹ/	AH|N|M|R	uhnmr	l	5
ímpr	compromise	24	/aɪmpɹ/	AY|M|P|R	iympr	s	3
iksk	discourse	24	/ɪksk/	IH|K|S|K	ihksk	z	3
égshr	degradation,degrading	24	/iːgʃɹ/	IY|G|SH|R	eegshr	s	2
omdst	modesty,modest	24	/ɒmdst/	AA|M|D|S|T	omdst	s	3
omk	comedy	24	/ɒmk/	AA|M|K	omk	z	2
otp	topic,thematic,topical,thematically	24	/ɒtp/	AA|T|P	otp	z	4
ính	ion	24	/aɪnh/	AY|N|HH	iynh	v	5
âktn	narcotic	24	/ɑːktn/	AA|K|T|N	ahktn	h	5
owdv	vowed,vow	24	/ɒwdv/	AA|W|D|V	owdv	u	4
éndw	renewed,renewable	24	/iːndw/	IY|N|D|W	eendw	u	4
árn	reign	24	/eɪɹn/	EY|R|N	ayrn	u	3
édl	lead,leading	24	/iːdl/	IY|D|L	eedl	u	4
épvn	ovine,sheep	24	/iːpvn/	IY|P|V|N	eepvn	u	4
indt	indo	24	/ɪndt/	IH|N|D|T	ihndt	u	3
írd	fired,firing	24	/aɪɹd/	AY|R|D	iyrd	u	4
ivg	given	24	/ɪvg/	IH|V|G	ihvg	p	4
ívt	private	24	/aɪvt/	AY|V|T	iyvt	s	2
alv	valve	24	/ælv/	AE|L|V	aalv	sr	4
ivq	civic	24	/ɪvq/	IH|V|Q	ihvq	ß	4
ombn	combinative,combined	24	/ɒmbn/	AA|M|B|N	ombn	k	4
elgtm	electromagnetic	24	/ɛlgtm/	EH|L|G|T|M	ehlgtm	v	5
ekdr	decree,decrees	23	/ɛkdɹ/	EH|K|D|R	ehkdr	s	3
eljr	ledger	23	/ɛldʒɹ/	EH|L|JH|R	ehljr	s	4
étb	beat	23	/iːtb/	IY|T|B	eetb	ğv	3
apg	gap,gapped	23	/æpg/	AE|P|G	aapg	bl	4
atsr	saturation	23	/ætsɹ/	AE|T|S|R	aatsr	c	2
otq	technique	23	/ɒtq/	AA|T|Q	otq	s	2
ismtr	mistrust	23	/ɪsmtɹ/	IH|S|M|T|R	ihsmtr	þ	3
ëkt	circuit	23	/ɜːkt/	ER|K|T	erkt	b	4
itsr	citrus	23	/ɪtsɹ/	IH|T|S|R	ihtsr	h	4
íd	identifier,identifiable	23	/aɪd/	AY|D	iyd	d	5
umn	summons,summoning	23	/ʌmn/	AH|M|N	uhmn	s	4
imtl	simulation,effigy,simulacrum,simulant	23	/ɪmtl/	IH|M|T|L	ihmtl	g	2
írsh	irish	23	/aɪɹʃ/	AY|R|SH	iyrsh	u	3
ütspr	sprouting	23	/aʊtspɹ/	AW|T|S|P|R	owtspr	u	4
óksm	smoke,smoking	23	/oʊksm/	OW|K|S|M	ohksm	u	4
ûlk	cooling,cool	23	/ʊlk/	UH|L|K	uulk	u	3
ápn	sapiens	23	/eɪpn/	EY|P|N	aypn	u	4
enksp	encompassing	23	/ɛnksp/	EH|N|K|S|P	ehnksp	u	4
unskr	unscripted	23	/ʌnskɹ/	AH|N|S|K|R	uhnskr	u	5
éfs	fee	23	/iːfs/	IY|F|S	eefs	u	4
ûlf	full	23	/ʊlf/	UH|L|F	uulf	u	4
af	shaft	23	/æf/	AE|F	aaf	u	4
élm	preliminary	23	/iːlm/	IY|L|M	eelm	ğ	2
avb	availability	23	/ævb/	AE|V|B	aavb	n	3
ûjs	emergence	23	/ʊdʒs/	UH|JH|S	uujs	p	2
étfl	fleeting	23	/iːtfl/	IY|T|F|L	eetfl	p	4
eptsh	exceptional,exceptionally	23	/ɛptsh/	EH|P|T|S|HH	ehptsh	k	2
ekv	decorative	23	/ɛkv/	EH|K|V	ehkv	t	2
enf	efficiency,productivity	23	/ɛnf/	EH|N|F	ehnf	s	2
ómh	homo	23	/oʊmh/	OW|M|HH	ohmh	k	5
ápl	papal	23	/eɪpl/	EY|P|L	aypl	w	4
ábsn	basin,trough	23	/eɪbsn/	EY|B|S|N	aybsn	b	4
ürt	tower	23	/aʊɹt/	AW|R|T	owrt	b	3
elk	relic	23	/ɛlk/	EH|L|K	ehlk	w	4
upbr	upbringing	23	/ʌpbɹ/	AH|P|B|R	uhpbr	ß	3
ëpl	purple,violet,purplish	23	/ɜːpl/	ER|P|L	erpl	ñ	4
úpsj	superjacent	23	/uːpsdʒ/	UW|P|S|JH	oopsj	l	5
ézhr	pressurized	23	/iːʒɹ/	IY|ZH|R	eezhr	s	5
éksp	speaker	23	/iːksp/	IY|K|S|P	eeksp	z	4
epdr	separated,separate	23	/ɛpdɹ/	EH|P|D|R	ehpdr	k	4
ûmd	demonstrative	23	/ʊmd/	UH|M|D	uumd	z	2
ugn	ignorance,ignorant,ignoring	23	/ʌgn/	AH|G|N	uhgn	m	2
imstr	symmetry	23	/ɪmstɹ/	IH|M|S|T|R	ihmstr	k	2
inspl	principle	23	/ɪnspl/	IH|N|S|P|L	ihnspl	n	2
edshk	prediction	23	/ɛdʃk/	EH|D|SH|K	ehdshk	f	2
ompsr	comparison,comparability,comparisons	23	/ɒmpsɹ/	AA|M|P|S|R	ompsr	m	2
úgs	igneous	23	/uːgs/	UW|G|S	oogs	c	4
ävt	soviet	23	/ɔːvt/	AO|V|T	awvt	ß	3
izv	dissolving,dissolve	23	/ɪzv/	IH|Z|V	ihzv	c	4
ávtr	favoritism	23	/eɪvtɹ/	EY|V|T|R	ayvtr	l	3
üdpr	powder	23	/aʊdpɹ/	AW|D|P|R	owdpr	c	4
ary	ovary	23	/æɹj/	AE|R|Y	aary	h	4
ëpsch	purchase,purchasing,buy,purchaser	23	/ɜːpsk/	ER|P|S|K	erpsch	c	2
ásdw	swaying,swayed	23	/eɪsdw/	EY|S|D|W	aysdw	u	4
idj	ridge,ridges	23	/ɪddʒ/	IH|D|JH	ihdj	u	4
ungt	tongue	23	/ʌŋt/	AH|NG|T	uhngt	u	4
ókshn	locational,place	23	/oʊkʃn/	OW|K|SH|N	ohkshn	u	3
ïvr	intrusive	23	/juːvɹ/	Y|UW|V|R	ioovr	s	2
étgr	greeting	22	/iːtgɹ/	IY|T|G|R	eetgr	ß	4
elb	bell	22	/ɛlb/	EH|L|B	ehlb	u	4
éps	steep,sheer,steeped,steepness	22	/iːps/	IY|P|S	eeps	u	4
ätm	automated,automation	22	/ɔːtm/	AO|T|M	awtm	d	4
atd	attitude	22	/ætd/	AE|T|D	aatd	n	2
ádl	radial	22	/eɪdl/	EY|D|L	aydl	p	2
ushnr	russian	22	/ʌʃnɹ/	AH|SH|N|R	uhshnr	ñz	3
álj	allegiance	22	/eɪldʒ/	EY|L|JH	aylj	s	3
ethkl	ethical,ethics	22	/ɛθkl/	EH|TH|K|L	ehthkl	s	2
ézk	seismic	22	/iːzk/	IY|Z|K	eezk	g	4
ikthn	thickening,thickener	22	/ɪkθn/	IH|K|TH|N	ihkthn	c	4
ëld	feldspar	22	/ɜːld/	ER|L|D	erld	c	5
énfd	refined	22	/iːnfd/	IY|N|F|D	eenfd	s	4
in	in	22	/ɪn/	IH|N	ihn	pl	3
olkst	holistic	22	/ɒlkst/	AA|L|K|S|T	olkst	g	4
idp	deployment,deployed	22	/ɪdp/	IH|D|P	ihdp	ß	3
ägs	glucose	22	/ɔːgs/	AO|G|S	awgs	h	5
ütnl	outline,delineation,outlined,outlining,outlines	22	/aʊtnl/	AW|T|N|L	owtnl	n	2
onx	context	22	/ɒnks/	AA|N|KS	onks	g	2
ompst	optimistic,hopeful,hope	22	/ɒmpst/	AA|M|P|S|T	ompst	þ	3
óbst	robust,robustness	22	/oʊbst/	OW|B|S|T	ohbst	k	2
élw	wheel	22	/iːlw/	IY|L|W	eelw	u	4
unthw	unworthy	22	/ʌnθw/	AH|N|TH|W	uhnthw	s	2
úthf	youth,youthful,youthfulness	22	/uːθf/	UW|TH|F	oothf	u	3
ódt	mediterranean	22	/oʊdt/	OW|D|T	ohdt	u	3
éstr	tearing,tears	22	/iːstɹ/	IY|S|T|R	eestr	k	4
ipkr	hypocritical,insincere	22	/ɪpkɹ/	IH|P|K|R	ihpkr	s	5
egpr	pregnancy	22	/ɛgpɹ/	EH|G|P|R	ehgpr	h	2
agt	tagging	22	/ægt/	AE|G|T	aagt	d	4
ejstr	gesture	22	/ɛdʒstɹ/	EH|JH|S|T|R	ehjstr	z	3
éthq	bequeathed	22	/iːθq/	IY|TH|Q	eethq	pl	4
ümt	mounted,mount	22	/aʊmt/	AW|M|T	owmt	b	4
empr	empire	22	/ɛmpɹ/	EH|M|P|R	ehmpr	s	3
éndl	needle	22	/iːndl/	IY|N|D|L	eendl	þ	3
esnt	sentencing,sentenced	22	/ɛsnt/	EH|S|N|T	ehsnt	s	4
ísp	spice	22	/aɪsp/	AY|S|P	iysp	cç	3
imskl	whimsy,whimsical	22	/ɪmskl/	IH|M|S|K|L	ihmskl	mþ	4
orsk	scoring,score,scored	22	/ɒɹsk/	AA|R|S|K	orsk	s	4
impsl	simplicity	22	/ɪmpsl/	IH|M|P|S|L	ihmpsl	n	2
izf	physics	22	/ɪzf/	IH|Z|F	ihzf	c	2
ónktr	contour	22	/oʊnktɹ/	OW|N|K|T|R	ohnktr	b	4
exshpl	exploration,explorer	22	/ɛksʃpl/	EH|KS|SH|P|L	ehksshpl	p	2
úmtl	monumental	22	/uːmtl/	UW|M|T|L	oomtl	w	4
évw	review	22	/iːvw/	IY|V|W	eevw	z	3
ojm	rearrangement,restructuring,reorganization	22	/ɒdʒm/	AA|JH|M	ojm	s	5
ektv	vector,vectorial	22	/ɛktv/	EH|K|T|V	ehktv	g	4
utfl	butterfly	22	/ʌtfl/	AH|T|F|L	uhtfl	h	5
edpr	predator,predating,predation	22	/ɛdpɹ/	EH|D|P|R	ehdpr	h	5
âptnr	partner,partners	22	/ɑːptnɹ/	AA|P|T|N|R	ahptnr	ß	3
eqt	equatorial	22	/ɛqt/	EH|Q|T	ehqt	g	4
itkr	critique	22	/ɪtkɹ/	IH|T|K|R	ihtkr	z	3
ûlm	molecular	22	/ʊlm/	UH|L|M	uulm	c	2
éfkr	refraction,refractive,refracting	22	/iːfkɹ/	IY|F|K|R	eefkr	p	2
idstl	distillation,distillate	22	/ɪdstl/	IH|D|S|T|L	ihdstl	c	3
óptr	protruding,bulging	22	/oʊptɹ/	OW|P|T|R	ohptr	b	4
indsh	introduction,preface	22	/ɪndzh/	IH|N|D|Z|HH	ihndsh	p	3
ódsm	sodium	22	/oʊdsm/	OW|D|S|M	ohdsm	c	5
inkb	incubation	22	/ɪnkb/	IH|N|K|B	ihnkb	h	2
údk	indoctrination	22	/uːdk/	UW|D|K	oodk	s	3
úrnfl	fluorine,fluoride,fluorinated	22	/uːɹnfl/	UW|R|N|F|L	oornfl	c	5
eftsm	metamorphosis	22	/ɛftsm/	EH|F|T|S|M	ehftsm	t	2
âskn	arsenic	22	/ɑːskn/	AA|S|K|N	ahskn	c	5
orml	norm	22	/ɒɹml/	AA|R|M|L	orml	u	3
ezj	jesuit	22	/ɛzdʒ/	EH|Z|JH	ehzj	u	3
udk	duct	22	/ʌdk/	AH|D|K	uhdk	u	4
ejk	projecting,projected,projectable	22	/ɛdʒk/	EH|JH|K	ehjk	u	4
âmkr	us	21	/ɑːmkɹ/	AA|M|K|R	ahmkr	u	2
omdn	modern,modernity	21	/ɒmdn/	AA|M|D|N	omdn	j	2
iltsr	literal,literalism	21	/ɪltsɹ/	IH|L|T|S|R	ihltsr	z	2
ornkl	corneal	21	/ɒɹnkl/	AA|R|N|K|L	ornkl	h	4
übr	abrupt	21	/aʊbɹ/	AW|B|R	owbr	p	4
ulfm	unfamiliar,unfamiliarity	21	/ʌlfm/	AH|L|F|M	uhlfm	l	2
amd	amide	21	/æmd/	AE|M|D	aamd	c	5
erby	berry	21	/ɛɹbj/	EH|R|B|Y	ehrby	h	4
isd	distilled	21	/ɪsd/	IH|S|D	ihsd	c	4
odb	rebound,recoil	21	/ɒdb/	AA|D|B	odb	p	3
onfd	fondness	21	/ɒnfd/	AA|N|F|D	onfd	þ	3
âchst	starch	21	/ɑːtʃst/	AA|CH|S|T	ahchst	u	4
áksp	shakespeare,shakespearean	21	/eɪksp/	EY|K|S|P	ayksp	u	*
omb	comb,combative	21	/ɒmb/	AA|M|B	omb	u	4
ikshl	frictionless	21	/ɪkʃl/	IH|K|SH|L	ihkshl	u	5
ávfr	favoring	21	/eɪvfɹ/	EY|V|F|R	ayvfr	u	4
átbl	ability	21	/eɪtbl/	EY|T|B|L	aytbl	n	3
imjr	imagery	21	/ɪmdʒɹ/	IH|M|JH|R	ihmjr	f	2
elthr	leather	21	/ɛlθɹ/	EH|L|TH|R	ehlthr	h	4
átsl	stateless	21	/eɪtsl/	EY|T|S|L	aytsl	s	4
éthr	ether	21	/iːθɹ/	IY|TH|R	eethr	c	4
enpst	step,stepping	21	/ɛnpst/	EH|N|P|S|T	ehnpst	pr	4
éntm	meeting	21	/iːntm/	IY|N|T|M	eentm	ß	2
edskl	schedule,scheduling	21	/ɛdskl/	EH|D|S|K|L	ehdskl	s	2
ädsn	audience	21	/ɔːdsn/	AO|D|S|N	awdsn	f	2
ém	antimony	21	/iːm/	IY|M	eem	c	3
ortbl	portable	21	/ɒɹtbl/	AA|R|T|B|L	ortbl	c	4
otkn	cotton	21	/ɒtkn/	AA|T|K|N	otkn	h	4
ïdk	cardinal	21	/juːdk/	Y|UW|D|K	ioodk	w	4
ixk	excretory,excretion	21	/ɪksk/	IH|KS|K	ihksk	p	2
emtr	tremor	21	/ɛmtɹ/	EH|M|T|R	ehmtr	t	2
érnkl	clearing,cleared	21	/iːɹnkl/	IY|R|N|K|L	eernkl	ž	4
évpr	evaporation	21	/iːvpɹ/	IY|V|P|R	eevpr	v	3
intkn	interconnected,interconnection	21	/ɪntkn/	IH|N|T|K|N	ihntkn	ll	3
ozt	dessert	21	/ɒzt/	AA|Z|T	ozt	c	4
ídshr	hydration,hydrated	21	/aɪdʃɹ/	AY|D|SH|R	iydshr	h	3
isdl	dissolution	21	/ɪsdl/	IH|S|D|L	ihsdl	t	2
ókshm	locomotive	21	/oʊkʃm/	OW|K|SH|M	ohkshm	d	4
ágn	diagonal	21	/eɪgn/	EY|G|N	aygn	ž	4
onksl	consolidation,merging,merged	21	/ɒnksl/	AA|N|K|S|L	onksl	t	3
isshk	discussion	21	/ɪsshk/	IH|S|S|HH|K	ihsshk	z	2
ukshn	succession	21	/ʌkʃn/	AH|K|SH|N	uhkshn	ğ	2
âdw	hardware	21	/ɑːdw/	AA|D|W	ahdw	d	3
adbl	bladder	21	/ædbl/	AE|D|B|L	aadbl	h	4
úzm	museum,gallery	21	/uːzm/	UW|Z|M	oozm	ß	4
uq	puncture,puncturing	21	/ʌq/	AH|Q	uhq	t	3
ajf	flagella,flagellated	21	/ædʒf/	AE|JH|F	aajf	u	4
undf	fund	21	/ʌndf/	AH|N|D|F	uhndf	u	4
âbv	above	21	/ɑːbv/	AA|B|V	ahbv	p	2
índn	benevolence, kindness	21	/aɪndn/	AY|N|D|N	iyndn	n	3
atny	ant,ante	20	/ætnj/	AE|T|N|Y	aatny	u	4
erv	variant	20	/ɛɹv/	EH|R|V	ehrv	t	4
anstr	ancestral	20	/ænstɹ/	AE|N|S|T|R	aanstr	l	3
äbr	bristle,bristled,bristling	20	/ɔːbɹ/	AO|B|R	awbr	h	4
ítd	hatred	20	/aɪtd/	AY|T|D	iytd	þ	2
ídy	guided,guiding	20	/aɪdj/	AY|D|Y	iydy	p	4
óvd	overhead	20	/oʊvd/	OW|V|D	ohvd	p	4
óksp	spoken	20	/oʊksp/	OW|K|S|P	ohksp	z	4
empd	epidemic	20	/ɛmpd/	EH|M|P|D	ehmpd	h	3
átm	intimate	20	/eɪtm/	EY|T|M	aytm	l	3
ithtw	without	20	/ɪθtw/	IH|TH|T|W	ihthtw	p	2
ogmt	dogmatic	20	/ɒgmt/	AA|G|M|T	ogmt	s	2
edstr	steroid	20	/ɛdstɹ/	EH|D|S|T|R	ehdstr	c	5
írh	higher	20	/aɪɹh/	AY|R|HH	iyrh	u	4
obk	balkan	20	/ɒbk/	AA|B|K	obk	u	3
inthn	thinning,thinness	20	/ɪnθn/	IH|N|TH|N	ihnthn	u	4
